"date","price","receive_count","sent_count","avg_fee","blocksize","btchashrate","OIL","ecr20_transfers","GOLD","searches","hashrate","marketcap","difficulty","s&p500","transactionfee","transactions","tweet_count","unique_adresses","VIX","UVYX"
2020-12-15,589.17,350976,294958,3.16,40999,132718173.168824,47.62,958462,1864.9,12,279636.5702,67076.1180753234,3567.72,3694.62,6.51963801559461e+21,1215285,5034,128973224,22.889999,114.8
2020-12-16,637.74,387350,307021,3.24,42017,132718173.168824,47.82,957194,1867.9,12,281807.8559,72614.4097748344,3559.678,3701.17,6.41462045128245e+21,1261767,12192,129132644,22.5,109.1
2020-12-17,643.16,422760,321536,5.28,43508,132718173.168824,48.36,921579,1899.5,12,283549.4698,73240.2823688988,3583.773,3722.48,1.10244189319868e+22,1342281,10518,129284666,21.93,106.8
2020-12-18,654.55,382246,290730,3.05,40747,146639659.864854,49.1,920804,1898.2,12,285546.1857,74546.1613576266,3632.39,3709.41,5.56151398268431e+21,1193950,13693,129431952,21.57,110.2
2020-12-19,658.7,389997,238806,2.77,40848,146639659.864854,49.1,891097,1898.2,12,280966.9359,75027.6951719094,3573.612,3709.41,4.88928313214807e+21,1162872,10850,129550133,21.57,110.2
2020-12-20,638.17,318293,222459,2.03,39616,146639659.864854,49.1,913631,1898.2,13,286901.0897,72697.9612821516,3619.78,3709.41,3.41553031189872e+21,1074305,8331,129681011,21.57,110.2
2020-12-21,607.9,313576,237443,3.28,42079,132718173.168824,47.74,930165,1892.2,13,289574.4372,69257.9343295344,3677.136,3694.92,6.17987779810282e+21,1146949,8956,129784777,25.16,122.5
2020-12-22,637.23,315935,241073,2.9,42003,132718173.168824,47.02,927322,1880,13,287688.3518,72608.0835031509,3668.281,3687.26,5.21600439757369e+21,1147101,6283,129891256,24.23,119.7
2020-12-23,585.25,358043,277171,4.19,48714,132718173.168824,48.12,930937,1887.6,13,295181.6095,66693.3365727109,3696.187,3690.01,8.97328335289877e+21,1254308,7519,129991984,23.309999,112.6
2020-12-24,612.32,326021,259093,3.58,42719,133646272.281892,48.23,881551,1893.1,13,286676.6523,69786.342297065,3684.746,3703.06,6.67336634225949e+21,1142743,6321,130128002,21.530001,107.6
2020-12-25,626.83,316684,236823,3.9,53908,133646272.281892,48.23,904308,1893.1,13,281844.035,71448.4557752541,3609.208,3703.06,7.10031111576788e+21,1140417,5274,130224842,21.530001,107.6
2020-12-26,636.07,321456,236751,2.9,45645,133646272.281892,48.23,897680,1893.1,13,292173.1417,72510.3971994366,3653.75,3703.06,5.20324531074014e+21,1139562,7737,130335890,21.530001,107.6
2020-12-27,683.98,330475,260301,4.39,45278,147938033.996809,48.23,874902,1893.1,23,286869.8532,77981.2546595569,3650.84,3703.06,7.55985975262819e+21,1177372,11866,130453202,21.530001,107.6
2020-12-28,729.59,353418,283579,5.15,46018,147938033.996809,47.62,934961,1890.8,23,300739.6361,83191.2620632578,3784.431,3735.36,8.87328557347684e+21,1256783,11910,130574633,21.700001,106.9
2020-12-29,731.55,346070,274600,4.5,44851,147938033.996809,48,914917,1893.4,23,292932.1504,83424.4788509578,3784.291,3727.04,7.42120532653873e+21,1206703,6686,130692625,23.08,112.8
2020-12-30,752.53,346682,269313,5.51,43028,153482070.381766,48.4,924589,1904,23,289658.8006,85827.2018451991,3670.116,3732.04,8.98676406768946e+21,1227653,6759,130819038,22.77,107
2020-12-31,737.15,328207,261071,4.92,41259,153482070.381766,48.52,915403,1905.8,23,293670.9535,84083.0354593078,3738.496,3756.07,7.76574855700672e+21,1163876,6848,130936929,22.75,106.5
2021-01-01,730.6,353464,242191,3.33,40957,153482070.381766,48.52,902125,1901.6,23,293762.6595,83345.7976026813,3730.319,3756.07,5.18867335053118e+21,1136712,6939,131063070,22.75,106.5
2021-01-02,774.9,318880,268855,5.3,40870,146085344.098308,48.52,924703,1901.6,23,306346.6018,88410.0698261156,3851.062,3756.07,8.01206528459172e+21,1170839,8771,131205836,22.75,106.5
2021-01-03,978.69,358951,319015,10.32,43196,146085344.098308,48.52,851089,1901.6,58,303868.9075,111674.117595157,3872.312,3756.07,1.30110934147133e+22,1234419,19081,131347921,22.75,106.5
2021-01-04,1043.16,362647,351786,16.46,43280,146085344.098308,47.62,777590,1957.6,58,303251.2505,119044.591224349,3861.593,3700.65,2.01216893109184e+22,1275169,20818,131501277,26.969999,120.3
2021-01-05,1103.19,373948,325937,9.61,43617,163652569.021522,49.93,838580,1965.2,58,306097.1481,125910.171319855,3864.795,3726.86,1.0958666235018e+22,1258441,12811,131647330,25.34,114.7
2021-01-06,1210.59,395280,339755,9.23,44121,163652569.021522,50.63,848603,1919.4,58,308011.7001,138184.397274063,3914.136,3748.14,9.76294678174504e+21,1280434,13526,131807270,25.07,113.5
2021-01-07,1225.5,421120,348378,10.04,44985,163652569.021522,50.83,808651,1924,58,306700.5055,139902.685963453,3946.816,3803.79,1.06339791717405e+22,1298568,11368,131971135,22.370001,103.5
2021-01-08,1216.98,392830,339836,10.57,43536,133808024.522105,52.24,814561,1845.4,58,314493.4455,138946.650054081,3962.122,3824.68,1.11931512828877e+22,1288953,10659,132138366,21.559999,102.1
2021-01-09,1279.96,412619,310567,7.48,42520,133808024.522105,52.24,832816,1845.4,58,311835.6593,146154.483689651,3986.182,3824.68,7.20134591457974e+21,1231759,9498,132297216,21.559999,102.1
2021-01-10,1255.72,399415,309137,7.25,42576,133808024.522105,52.24,820047,1845.4,47,317391.222,143403.609074386,4027.405,3824.68,6.98482871178449e+21,1210603,12392,132467240,21.559999,102.1
2021-01-11,1088.37,378897,324847,16.79,45238,151611247.401676,52.25,757100,1860.9,47,321688.6868,124306.959317172,4071.174,3799.61,1.97483800385779e+22,1280285,14501,132608313,24.08,110.9
2021-01-12,1050.04,350226,292849,6.11,41753,151611247.401676,53.21,807354,1854.1,47,324396.8739,119943.422475739,4097.645,3801.19,6.77686885192019e+21,1165508,10584,132764090,23.33,105.7
2021-01-13,1129.84,348454,276599,5.39,40868,151611247.401676,52.91,803117,1864.6,47,325770.1104,129074.171803267,4108.384,3809.84,5.37277808698011e+21,1126532,9061,132923366,22.209999,103.2
2021-01-14,1232.11,369591,296349,6.76,42959,158782049.643647,53.57,854434,1861,47,328131.9598,140774.067138495,4216.957,3795.54,6.49937143141547e+21,1184604,9367,133079160,23.25,104.9
2021-01-15,1169.06,392369,299322,7.07,43197,158782049.643647,52.36,842726,1839,47,326202.6343,133586.272548357,4109.04,3768.25,7.42196613614851e+21,1227187,16638,133230786,24.34,109
2021-01-16,1228.52,382875,290770,6.49,42907,158782049.643647,52.36,847649,1839,47,332255.1144,140397.256378269,4224.079,3768.25,6.30256929020478e+21,1193339,9089,133387146,24.34,109
2021-01-17,1233.73,357034,262995,5.31,42376,148538046.440831,52.2,851298,1809.75,39,323388.492,141009.312961477,4116.2,3768.25,4.87288089511421e+21,1133096,9528,133546324,24.34,109
2021-01-18,1258.31,371075,291205,5.99,44473,148538046.440831,52.36,902839,1836.6,39,328427.9815,143835.726858147,4163.782,3768.25,5.79731132661487e+21,1217953,11562,133697362,24.34,109
2021-01-19,1367.65,382214,320519,8.69,45834,148538046.440831,52.98,844361,1849,39,330782.0894,156352.788157733,4188.711,3798.91,7.95914966911094e+21,1252236,30134,133845514,23.24,104.2
2021-01-20,1377.75,375040,293798,7.56,43997,132147641.316325,53.24,831413,1874.8,39,338213.5899,157526.195767102,4271.547,3851.85,6.65869119208762e+21,1213930,14704,133991418,21.58,101.3
2021-01-21,1111.49,336305,282580,9.19,43868,132147641.316325,53.13,811609,1874,39,333611.3356,127098.098351093,4256.981,3853.07,9.73667861493452e+21,1178190,14809,134116466,21.32,100
2021-01-22,1234.56,333798,288007,10.84,43221,132147641.316325,52.27,800820,1864.8,39,337203.7795,141187.7258295,4289.518,3841.47,1.03830792312606e+22,1182794,10661,134248910,21.91,101.9
2021-01-23,1234.1,349741,261366,6.86,42081,143884925.387715,52.27,844960,1864.8,39,342782.1891,141151.851722416,4345.126,3841.47,6.33681110542511e+21,1140666,9344,134378221,21.91,101.9
2021-01-24,1392.45,337412,270616,7.97,42593,143884925.387715,52.27,849003,1864.8,38,344284.8207,159282.149896055,4378.306,3841.47,6.39668565560098e+21,1117744,13600,134505897,21.91,101.9
2021-01-25,1318.47,341994,305992,9.41,45118,143884925.387715,52.77,883954,1863.9,38,349323.0236,150837.446389366,4429.988,3855.36,8.61500404834866e+21,1207263,18718,134639834,23.190001,108.5
2021-01-26,1368.22,362068,285319,7.66,44228,146990355.432054,52.61,855468,1859.8,38,350582.3676,156547.571771251,4438.142,3849.62,6.68369281549312e+21,1194595,12601,134786745,23.02,105.5
2021-01-27,1241.51,315701,276955,8.41,44547,146990355.432054,52.85,866040,1853.8,38,356131.184,142066.42231541,4571.347,3750.77,7.73309827602272e+21,1140980,13422,134913605,37.209999,138.7
2021-01-28,1330.78,352705,317461,8.2,45210,146990355.432054,52.34,879431,1845.8,38,353864.8024,152299.658440359,4480.352,3787.38,7.33512463217753e+21,1190834,14092,135075408,30.209999,134.4
2021-01-29,1379.13,386797,365069,11.62,46505,140779495.343376,52.2,858340,1854.7,38,346680.4233,157851.52411948,4439.483,3714.24,1.09022219973875e+22,1293963,14839,135270978,33.09,146.4
2021-01-30,1379.35,374001,327268,9.79,44634,140779495.343376,52.2,838594,1854.7,38,344782.5762,157895.060516277,4449.472,3714.24,8.64249476349523e+21,1218241,12159,135470328,33.09,146.4
2021-01-31,1314.18,353665,323369,10.83,44764,140779495.343376,52.2,889923,1854.7,47,355631.6947,150453.068832714,4449.903,3714.24,1.02610331131806e+22,1244924,9987,135649609,33.09,146.4
2021-02-01,1374.57,362817,346409,12.82,45840,157341788.913185,53.55,879857,1867.4,47,363456.7296,157385.36401297,4615.324,3773.86,1.21333825925799e+22,1300451,12505,135817627,30.24,134.4
2021-02-02,1513.9,372984,356372,16,46774,157341788.913185,54.76,864232,1837.6,47,363476.4797,173358.852410409,4608.801,3826.31,1.37741938947446e+22,1302891,23049,135982636,25.559999,117.2
2021-02-03,1667.22,392793,366885,17.38,45658,157341788.913185,55.69,858657,1839.6,47,359884.1034,190938.321473312,4561.242,3830.17,1.37100064596652e+22,1314906,22956,136159308,22.91,108.3
2021-02-04,1597.44,376425,368400,22.92,44850,174939225.831107,56.23,839784,1795.9,47,368332.2937,182968.51257984,4644.47,3871.74,1.87975794962533e+22,1309863,18854,136336573,21.77,101.2
2021-02-05,1721.48,362754,378187,25.81,45507,174939225.831107,56.85,847405,1817.8,47,367925.2545,197199.003804329,4703.172,3886.83,1.97445947897909e+22,1316904,19705,136522848,20.870001,100.5
2021-02-06,1679.14,355998,348401,19.24,42340,174939225.831107,56.85,829515,1817.8,47,369168.7526,192371.581097966,4690.615,3886.83,1.4069806309724e+22,1227828,16662,136754948,20.870001,100.5
2021-02-07,1614.64,358796,338433,16.51,43081,172612555.619078,56.85,840017,1817.8,51,383343.6912,185004.140364608,4823.9,3886.83,1.25824839361426e+22,1230638,13541,136970569,20.870001,100.5
2021-02-08,1752.87,370797,355610,22.69,44454,172612555.619078,57.97,833493,1838.9,51,380557.1218,200866.020870473,4855.306,3915.59,1.65171117314218e+22,1275739,15271,137167956,21.24,99.8
2021-02-09,1772.05,375842,373290,24.5,44980,172612555.619078,58.36,849049,1842.4,51,378192.1621,203087.842007017,4810.925,3911.23,1.83541582655208e+22,1327544,20495,137346091,21.629999,100.1
2021-02-10,1743,371874,388241,22.37,44274,137450738.73371,58.68,838729,1847.7,51,379900.8951,199782.209924719,4807.886,3909.88,1.69461305044466e+22,1320357,15824,137533543,21.99,102.5
2021-02-11,1787.69,383053,353903,19.14,44892,137450738.73371,58.24,839375,1832,51,385283.5901,204928.756088697,4893.209,3916.38,1.36021704976119e+22,1270521,12603,137727182,21.25,99.1
2021-02-12,1844.84,377478,355812,20.05,46650,137450738.73371,59.47,859865,1828.1,51,394544.4684,211505.076824461,4999.801,3934.83,1.40252801051761e+22,1290300,14288,137913054,19.969999,94.2
2021-02-13,1817.48,358700,348403,21.08,46887,158760930.785449,59.47,849809,1828.1,51,388371.9376,208392.654657731,4989.641,3934.83,1.4523666757963e+22,1252364,12381,138092293,19.969999,94.2
2021-02-14,1802.96,346296,321152,17.45,44846,158760930.785449,60.37,853722,1821.05,49,397958.5405,206752.364652343,5020.239,3934.83,1.16806260659064e+22,1206665,12313,138278465,19.969999,94.2
2021-02-15,1779.4,333114,317900,20.98,45529,158760930.785449,60.09,836615,1818.75,49,397183.1821,204074.675872594,5056.229,3934.83,1.42694531420419e+22,1210500,14203,138430144,19.969999,94.2
2021-02-16,1782.83,365116,344632,19.7,44499,147040325.156993,60.05,805200,1803.9,49,397159.1304,204492.060859203,5070.866,3932.59,1.34601354416914e+22,1217916,18965,138608964,21.459999,95.6
2021-02-17,1851.14,370631,332789,20.37,46217,147040325.156993,61.14,840625,1777.7,49,403378.931,212352.468619693,5095.313,3931.33,1.38495465287745e+22,1258503,17016,138774226,21.5,92.4
2021-02-18,1939.61,372884,371730,21.52,46846,147040325.156993,60.52,860018,1779.9,49,395667.3644,222527.331992204,5059.296,3913.97,1.44065970286802e+22,1298425,17809,138949120,22.49,93.5
2021-02-19,1957.47,395536,378085,22.11,45794,157667240.08936,59.24,842208,1782.2,49,409076.0251,224603.179498627,5135.741,3906.71,1.4951121918959e+22,1323618,13291,139134599,22.049999,88.1
2021-02-20,1915.12,393478,391425,22.8,45876,157667240.08936,59.24,837065,1782.2,49,402686.421,219769.736301472,5129.31,3906.71,1.59254963845184e+22,1337507,17689,139329544,22.049999,88.1
2021-02-21,1935.14,373490,344389,17.79,43971,157667240.08936,59.24,817649,1782.2,51,394283.884,222093.283265761,5015.625,3906.71,1.13380213339356e+22,1233518,10868,139523509,22.049999,88.1
2021-02-22,1778.07,355070,366417,30.31,46482,137148900.625677,61.49,800504,1813.2,51,411064.5227,204090.585043137,5236.8,3876.5,2.23688068407963e+22,1312178,15010,139693479,23.450001,93.6
2021-02-23,1578.19,337508,363297,38.4,45605,137148900.625677,61.67,738571,1810.5,51,408130.2134,181169.339130505,5174.241,3881.37,3.17027609738219e+22,1302882,16288,139844661,23.110001,87.9
2021-02-24,1625.17,367963,352260,20.61,45883,137148900.625677,63.22,801522,1802.8,51,416083.7354,186584.323584095,5313.277,3925.43,1.63019794005132e+22,1285208,12805,140027330,21.34,82.8
2021-02-25,1481.88,358198,331626,15.79,44062,150107851.865898,63.53,797097,1780.8,51,413567.4142,170153.394092741,5251.65,3829.34,1.31316721193192e+22,1232758,11221,140218479,28.889999,102.3
2021-02-26,1446.1,372230,324477,14.88,45141,150107851.865898,61.5,782292,1734,51,415820.2382,166064.706321922,5258.617,3811.15,1.27241163920486e+22,1236241,12095,140391055,27.950001,95.4
2021-02-27,1460.23,365786,322499,11.51,44223,150107851.865898,61.5,764982,1734,51,419010.0404,167707.075859628,5331.733,3811.15,9.48160305645058e+21,1202432,11924,140558064,27.950001,95.4
2021-02-28,1422.58,350796,304570,11.56,44516,140388638.435732,61.5,773850,1734,34,418148.8532,163402.133777856,5340.438,3811.15,9.58708232132667e+21,1179859,11789,140716944,27.950001,95.4
2021-03-01,1571.49,368935,303377,12.29,43249,140388638.435732,60.64,799735,1728.2,34,419972.242,180527.580421203,5362.933,3901.82,9.27258847690581e+21,1185925,11864,140878498,23.35,85.2
2021-03-02,1488.67,385980,314116,11.92,44518,140388638.435732,59.75,794399,1738.8,34,423581.9243,171033.817008853,5334.909,3870.29,9.93372450741473e+21,1240182,11059,141037554,24.1,86.1
2021-03-03,1568.65,356110,324092,12.94,46034,138228813.229028,61.28,823585,1721,34,408669.6429,180243.71101512,5257.453,3819.72,1.01868242841119e+22,1235048,13188,141193510,26.67,91.6
2021-03-04,1538.37,367971,332369,11.13,45598,138228813.229028,63.83,823779,1705.9,34,413048.9933,176785.360789362,5214.412,3768.47,8.93271851554568e+21,1234903,10699,141352767,28.57,97.5
2021-03-05,1529.75,331034,296518,13.93,46127,138228813.229028,66.09,818139,1703.8,34,424898.9037,175815.530841883,5386.833,3841.94,1.10073239188242e+22,1208640,12095,141496230,24.66,87.2
2021-03-06,1651.48,344486,308059,11.16,43620,155665151.906648,66.09,772472,1703.8,34,437561.5037,189828.593694619,5517.413,3841.94,7.84371682401047e+21,1160519,9476,141653753,24.66,87.2
2021-03-07,1726.33,321681,297600,15.3,44397,155665151.906648,66.09,827363,1703.8,36,432345.8003,198455.456817736,5517.678,3841.94,1.04619023034735e+22,1180104,14052,141789986,24.66,87.2
2021-03-08,1834.48,350635,311681,16.38,44973,155665151.906648,65.05,843648,1682.9,36,434026.8071,210913.006349607,5509.022,3821.35,1.08604560383814e+22,1216417,13060,141926066,25.469999,89.2
2021-03-09,1872.1,380184,334657,16.16,46978,158863750.918429,64.01,855846,1721.9,36,429447.3496,215263.438683578,5481.497,3875.44,1.10108337498916e+22,1275347,13572,142079747,24.030001,84
2021-03-10,1795.63,391060,328374,15.34,45371,158863750.918429,64.44,850924,1726.5,36,432057.6987,206494.94133655,5465.562,3898.81,1.07273978984639e+22,1256065,12506,142230307,22.559999,82.5
2021-03-11,1827.06,386038,354712,15.1,47008,158863750.918429,66.02,834936,1727.2,36,429179.5044,210133.758888744,5521.309,3939.34,1.06204441128522e+22,1284767,16141,142395729,21.91,79
2021-03-12,1767.77,393232,354326,18.13,46677,152466552.894868,65.61,842462,1724.3,36,426231.8747,203338.590404159,5421.233,3943.34,1.3597562723656e+22,1325679,18020,142566349,20.690001,77.4
2021-03-13,1921.18,379079,357999,19.31,47112,152466552.894868,65.61,821828,1724.3,36,436440.2978,221010.728142724,5525.856,3943.34,1.29990540886254e+22,1293352,17682,142737891,20.690001,77.4
2021-03-14,1848.69,385416,343535,17.26,47576,152466552.894868,65.61,839830,1724.3,32,446680.906,212696.794507672,5619.282,3943.34,1.19278536518816e+22,1277890,14700,142901791,20.690001,77.4
2021-03-15,1794.83,383969,353398,20.4,47934,152466552.894868,65.39,851233,1733.8,32,439958.3667,206524.178509296,5625.633,3968.94,1.50175077372538e+22,1321388,14038,143067186,20.030001,70.6
2021-03-16,1805.64,379074,354966,20.6,46862,158863750.918429,64.8,847805,1735.2,32,447640.4158,207792.551545556,5670.987,3962.71,1.49337138974808e+22,1308992,15452,143232559,19.790001,70.6
2021-03-17,1823.03,365578,355053,22.21,44590,158863750.918429,64.6,809819,1731.1,32,451434.9381,209818.471531738,5730.823,3974.12,1.55026208419546e+22,1272298,12552,143401565,19.23,65.8
2021-03-18,1776.16,366379,385862,19.61,49524,158863750.918429,60,802716,1736.5,32,445481.0982,204448.084618665,5661.063,3915.46,1.43538367193053e+22,1299760,15854,143583060,21.58,71.4
2021-03-19,1809.76,383564,356470,17.67,45565,158357615.363809,61.42,852011,1745.8,32,452384.3821,208340.156487695,5751.326,3913.1,1.26080110560018e+22,1291231,17158,143759198,20.950001,67.2
2021-03-20,1805.49,373850,355194,16.1,44984,158357615.363809,61.42,824277,1745.8,32,463782.8908,207873.130895654,5867.747,3913.1,1.12576354858522e+22,1262309,12673,143929374,20.950001,67.2
2021-03-21,1783.94,350945,318928,16,44772,158357615.363809,61.42,786493,1745.8,28,457142.7044,205415.839407926,5881.925,3913.1,1.08169388621835e+22,1206064,13575,144108310,20.950001,67.2
2021-03-22,1682.05,361755,355570,19.28,46430,164128360.685989,61.55,858256,1742.4,28,453702.2598,193706.206766936,5775.729,3940.59,1.49898291269349e+22,1307460,20654,144271173,18.879999,60.5
2021-03-23,1668.69,395888,345323,16.78,46338,164128360.685989,57.76,860115,1729.5,28,458818.2224,192190.274055644,5821.13,3910.52,1.30616736064631e+22,1298959,16517,144434666,20.299999,65
2021-03-24,1583.24,385073,362455,16.96,45814,164128360.685989,61.18,859106,1737.2,28,456644.1132,182370.034640456,5805.481,3889.14,1.40293362659229e+22,1309468,15197,144599920,21.200001,65.6
2021-03-25,1588.34,400517,376248,17.12,45839,167389189.043989,58.56,839189,1729.1,28,466920.5202,182979.005921424,5928.278,3909.52,1.45481514825039e+22,1349663,18323,144769781,19.809999,62.8
2021-03-26,1699.89,394907,346612,15.65,43815,167389189.043989,60.97,825898,1736.5,28,478075.4561,195852.824703232,6049.461,3974.54,1.16510773037421e+22,1265836,15693,144934484,18.860001,58.9
2021-03-27,1713.94,379138,332919,13.08,43806,167389189.043989,60.97,831146,1736.5,28,473457.0397,197494.720989313,6034.325,3974.54,9.39314190603527e+21,1230764,12069,145117177,18.860001,58.9
2021-03-28,1686.74,363639,322341,13.65,43567,172823902.973989,60.97,809759,1736.5,35,477351.3128,194383.284280329,6077.682,3974.54,9.80415995874734e+21,1211918,11965,145297002,18.860001,58.9
2021-03-29,1816.48,380797,340634,17.01,45570,172823902.973989,61.56,859856,1716.5,35,487236.732,209359.425362065,6174.429,3971.09,1.18885355640964e+22,1269901,22005,145461535,20.74,61.1
2021-03-30,1841.4,376327,365509,18.8,45977,172823902.973989,60.55,865558,1687.9,35,486381.4378,212256.588238819,6159.976,3958.55,1.32790942434732e+22,1300973,15532,145621802,19.610001,57.1
2021-03-31,1919.08,379500,388667,23.84,47745,170650017.401989,59.16,872051,1717.5,35,482269.2595,221236.476414651,6173.047,3972.89,1.68242929521195e+22,1354603,18808,145798133,19.4,56.5
2021-04-01,1967.67,398764,429181,22.35,46976,170650017.401989,61.45,887161,1730.3,35,488263.6552,226864.666818222,6211.128,4019.87,1.55381933361389e+22,1368006,8591,145992524,17.33,53.9
2021-04-02,2134.46,435279,389840,22.97,46588,170650017.401989,61.45,872953,1730.3,35,490883.6004,246123.557325479,6288.9,4019.87,1.46218828982764e+22,1358619,10781,146145410,17.33,53.9
2021-04-03,2009.19,387553,370589,18.28,45586,150672055.731109,61.45,846382,1730.3,35,493933.1209,231706.018598341,6254.701,4019.87,1.17644081923519e+22,1293333,34171,146262792,17.33,53.9
2021-04-04,2076.62,374441,330645,15.36,43019,150672055.731109,61.45,828827,1730.3,36,504661.3626,239510.578617708,6363.506,4019.87,8.86174983929711e+21,1197875,28198,146412498,17.33,53.9
2021-04-05,2107.73,386123,355752,19.05,44882,150672055.731109,58.65,858191,1730.7,36,514496.8107,243127.221886571,6540.984,4077.91,1.17237914265124e+22,1296946,13478,146557299,17.91,51.4
2021-04-06,2112.29,402647,372254,19.34,46991,165624244.467784,59.33,892560,1745,36,507911.9863,243681.743740125,6467.737,4073.94,1.22280825229027e+22,1335799,8368,146669371,18.120001,52
2021-04-07,1964.18,385472,356659,18.29,46242,165624244.467784,59.77,887469,1743.6,36,510173.0421,226621.371961013,6591.738,4079.95,1.20416382595393e+22,1293255,32378,146770920,17.16,49.9
2021-04-08,2081.11,392847,344888,15.58,45250,165624244.467784,59.6,867995,1760.3,36,520164.6427,240140.484025643,6629.625,4097.17,9.61443446538055e+21,1284449,33661,146881518,16.950001,48.6
2021-04-09,2066.55,392850,345881,14.83,46154,174825591.382661,59.32,866488,1746.8,36,512284.61,238488.066389358,6580.641,4128.8,9.33846875790199e+21,1300882,27584,146989022,16.690001,48.5
2021-04-10,2133.82,414352,379855,12.96,44570,174825591.382661,59.32,852569,1746.8,36,518135.0877,246280.365294576,6541.039,4128.8,7.98899314347931e+21,1315016,28165,147142036,16.690001,48.5
2021-04-11,2150.54,397002,349251,11.45,43198,174825591.382661,59.32,846517,1746.8,48,510258.7918,248239.359823748,6462.38,4128.8,6.69048367060232e+21,1256904,22446,147313896,16.690001,48.5
2021-04-12,2137.79,422579,363662,13.69,45664,165624244.467784,59.7,892600,1734.6,48,539964.1183,246796.613330032,6846.625,4127.99,8.63503145884149e+21,1347983,27353,147466865,16.91,47.7
2021-04-13,2298.66,413717,382050,16.01,46473,165624244.467784,60.18,901504,1749.5,48,536439.3516,265399.195936022,6842.096,4141.59,9.40490862869148e+21,1350467,35202,147606870,16.65,46.9
2021-04-14,2431.86,440121,388861,19.04,48037,165624244.467784,63.15,919731,1738.2,48,534784.8071,280810.907667797,6844.232,4124.66,1.08532699361883e+22,1386341,44170,147737065,16.99,48.4
2021-04-15,2517.08,372438,323050,16.57,44715,198514005.709634,63.46,881911,1768.8,48,534788.5007,290685.320852744,6826.079,4170.42,7.88427180147484e+21,1197340,34130,147854258,16.57,46.1
2021-04-16,2430.91,441085,437683,24.42,46857,198514005.709634,63.13,888966,1782.2,48,514120.6001,280766.526624514,6600.3,4185.47,1.43362279289754e+22,1426977,37022,147961382,16.25,44.8
2021-04-17,2318.01,438114,473390,18.66,48014,198514005.709634,63.13,908438,1782.2,48,522224.9023,267757.920920596,6677.554,4185.47,1.16936177112851e+22,1453000,27593,148099002,16.25,44.8
2021-04-18,2240.96,413983,434691,22.44,48583,145361065.339717,63.13,915104,1782.2,45,531046.4509,258888.05844455,6745.43,4185.47,1.39884872403576e+22,1396766,44299,148212861,16.25,44.8
2021-04-19,2163.36,454263,473183,22.56,48417,145361065.339717,63.38,903992,1772.7,45,510461.851,249952.079280105,6594.483,4163.26,1.54016092397467e+22,1476842,34261,148348761,17.290001,47.4
2021-04-20,2332.45,467346,539214,32.43,49162,145361065.339717,62.44,924863,1780.4,45,530846.8549,269520.494589602,6664.512,4134.94,2.16277308418628e+22,1555560,24962,148510666,18.68,48.8
2021-04-21,2357.59,502489,485959,22.42,52544,118398932.252511,61.35,987773,1795.2,45,541356.0007,272457.490318938,6857.229,4173.42,1.48891364066404e+22,1565355,27470,148665796,17.5,45.1
2021-04-22,2410.48,505358,466530,20.13,56894,118398932.252511,61.43,1050568,1784,45,538949.1996,278602.067209127,6918.023,4134.98,1.31691228070358e+22,1577266,24889,148776445,18.709999,49.3
2021-04-23,2369.67,479877,426590,17.71,55991,118398932.252511,62.14,1054691,1779.9,45,539129.7506,273917.144271404,6891.672,4180.17,1.14863353709239e+22,1537100,16503,148875611,17.33,46.4
2021-04-24,2216.56,488922,400834,10.14,48460,169978665.114992,62.14,914207,1779.9,45,541480.4112,256248.733734748,6872.911,4180.17,6.35176930102441e+21,1389103,21274,149098800,17.33,46.4
2021-04-25,2322.14,526352,367442,8.64,49200,169978665.114992,62.14,938826,1779.9,48,558255.7629,268485.907712066,7091.046,4180.17,5.16925898467479e+21,1389350,16370,149321856,17.33,46.4
2021-04-26,2534.9,511394,383869,9.96,52204,169978665.114992,61.91,1004827,1782.3,48,562430.6079,293119.416581328,7171.488,4187.62,5.6931451533937e+21,1448466,15942,149417319,17.639999,45.7
2021-04-27,2667.93,486105,400247,11.13,52211,166461865.147095,62.94,1000936,1781,48,557235.5988,308538.117634681,7106.296,4186.72,6.04224180788565e+21,1448293,19937,149528832,17.559999,44.5
2021-04-28,2750.91,488379,429375,13.12,54553,166461865.147095,63.86,1028966,1776.1,48,575053.3189,318171.774862038,7294.759,4183.18,7.23684999215502e+21,1517604,29483,149602630,17.280001,44.2
2021-04-29,2758.46,496847,429421,11.99,55086,166461865.147095,65.01,1057970,1770.5,48,568263.862,319082.179535486,7254.432,4211.47,6.65247167971268e+21,1530717,40573,149678151,17.610001,43.7
2021-04-30,2775.96,460578,351867,10.04,53690,169978665.114992,63.58,1060773,1769.8,48,566158.3993,321143.683647971,7265.125,4181.17,5.21040169196736e+21,1441230,31070,149767754,18.610001,46.3
2021-05-01,2947.8,494516,345991,10.14,53101,169978665.114992,63.58,1018030,1769.8,48,572189.3644,341063.340276956,7262.694,4181.17,4.90859831327719e+21,1427568,32934,149895068,18.610001,46.3
2021-05-02,2954.22,440824,369656,8.05,54312,169978665.114992,63.58,1015782,1769.8,94,572049.1138,341845.807415754,7323.314,4181.17,3.86255305667752e+21,1417458,22312,150046974,18.610001,46.3
2021-05-03,3432.21,464550,390943,14.21,54918,181331416.273241,64.49,1023094,1794,94,573040.069,397202.639389492,7273.492,4192.66,6.16407865027538e+21,1488804,45092,150161024,18.309999,43.9
